"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"chisel:bookshelf_darkoak",6,"Dark Oak Bookshelf","bookshelf,bookshelfDarkOak",""
"chisel:bookshelf_darkoak",7,"Dark Oak Bookshelf","bookshelf,bookshelfDarkOak",""
"chisel:bookshelf_darkoak",8,"Dark Oak Bookshelf","bookshelf,bookshelfDarkOak",""
"chisel:bookshelf_darkoak",9,"Dark Oak Bookshelf","bookshelf,bookshelfDarkOak",""
"chisel:bookshelf_jungle",0,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",1,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",2,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",3,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",4,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",5,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",6,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",7,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",8,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_jungle",9,"Jungle Bookshelf","bookshelf,bookshelfJungle",""
"chisel:bookshelf_oak",0,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",1,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",2,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",3,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",4,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",5,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",6,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",7,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",8,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_oak",9,"Oak Bookshelf","bookshelf,bookshelfOak",""
"chisel:bookshelf_spruce",0,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",1,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",2,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",3,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",4,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",5,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",6,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",7,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",8,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:bookshelf_spruce",9,"Spruce Bookshelf","bookshelf,bookshelfSpruce",""
"chisel:cobblestone",0,"Cobblestone","cobblestone",""
"chisel:cobblestone",1,"Cobblestone","cobblestone",""
"chisel:cobblestone",2,"Cobblestone","cobblestone",""
"chisel:cobblestone",3,"Cobblestone","cobblestone",""
"chisel:cobblestone",4,"Cobblestone","cobblestone",""
"chisel:cobblestone",5,"Cobblestone","cobblestone",""
"chisel:cobblestone",6,"Cobblestone","cobblestone",""
"chisel:cobblestone",7,"Cobblestone","cobblestone",""
"chisel:cobblestone",8,"Cobblestone","cobblestone",""
"chisel:cobblestone",9,"Cobblestone","cobblestone",""
"chisel:cobblestone",10,"Cobblestone","cobblestone",""
"chisel:cobblestone",11,"Cobblestone","cobblestone",""
"chisel:cobblestone",12,"Cobblestone","cobblestone",""
"chisel:cobblestone",13,"Cobblestone","cobblestone",""
"chisel:cobblestone",14,"Cobblestone","cobblestone",""
"chisel:cobblestone",15,"Cobblestone","cobblestone",""
"chisel:cobblestone1",0,"Cobblestone","cobblestone",""
"chisel:cobblestone1",1,"Cobblestone","cobblestone",""
"chisel:cobblestone1",2,"Cobblestone","cobblestone",""
"chisel:cobblestone1",3,"Cobblestone","cobblestone",""
"chisel:cobblestone1",4,"Cobblestone","cobblestone",""
"chisel:cobblestone1",5,"Cobblestone","cobblestone",""
"chisel:cobblestone1",6,"Cobblestone","cobblestone",""
"chisel:cobblestone1",7,"Cobblestone","cobblestone",""
"chisel:cobblestone1",8,"Cobblestone","cobblestone",""
"chisel:cobblestone1",9,"Cobblestone","cobblestone",""
"chisel:cobblestone2",0,"Cobblestone","cobblestone",""
"chisel:cobblestone2",1,"Cobblestone","cobblestone",""
"chisel:cobblestone2",2,"Cobblestone","cobblestone",""
"chisel:cobblestone2",3,"Cobblestone","cobblestone",""
"chisel:cobblestone2",4,"Cobblestone","cobblestone",""
"chisel:cobblestone2",5,"Cobblestone","cobblestone",""
"chisel:cobblestone2",6,"Cobblestone","cobblestone",""
"chisel:cobblestone2",7,"Cobblestone","cobblestone",""
"chisel:cobblestone2",8,"Cobblestone","cobblestone",""
"chisel:cobblestone2",9,"Cobblestone","cobblestone",""
"chisel:cobblestonemossy",0,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",1,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",2,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",3,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",4,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",5,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",6,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",7,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",8,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",9,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",10,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",11,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",12,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",13,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",14,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy",15,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",0,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",1,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",2,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",3,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",4,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",5,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",6,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",7,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",8,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",9,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",10,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",11,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",12,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",13,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",14,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy1",15,"Moss Stone","blockMossy",""
"chisel:cobblestonemossy2",0,"Moss Stone","blockMossy",""
"chisel:concrete_black",0,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",1,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",2,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",3,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",4,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",5,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",6,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",7,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",8,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",9,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",10,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",11,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",12,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",13,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",14,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black",15,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",0,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",1,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",2,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",3,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",4,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",5,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",6,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",7,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",8,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",9,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",10,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",11,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",12,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",13,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",14,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black1",15,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_black2",0,"Black Concrete","blockConcrete,blockConcreteBlack",""
"chisel:concrete_blue",0,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",1,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",2,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",3,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",4,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",5,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",6,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",7,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",8,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",9,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",10,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",11,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",12,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",13,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",14,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue",15,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",0,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",1,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",2,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",3,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",4,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",5,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",6,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",7,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",8,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",9,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",10,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",11,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",12,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",13,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",14,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue1",15,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_blue2",0,"Blue Concrete","blockConcrete,blockConcreteBlue",""
"chisel:concrete_brown",0,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",1,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",2,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",3,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",4,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",5,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",6,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",7,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",8,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",9,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",10,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",11,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",12,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",13,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",14,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown",15,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",0,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",1,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",2,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",3,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",4,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",5,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",6,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",7,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",8,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",9,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",10,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",11,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",12,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",13,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",14,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown1",15,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_brown2",0,"Brown Concrete","blockConcrete,blockConcreteBrown",""
"chisel:concrete_cyan",0,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",1,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",2,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",3,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",4,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",5,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",6,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",7,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",8,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",9,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",10,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",11,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",12,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",13,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",14,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan",15,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",0,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",1,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",2,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",3,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",4,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",5,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",6,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",7,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",8,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",9,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",10,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",11,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",12,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",13,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",14,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan1",15,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_cyan2",0,"Cyan Concrete","blockConcrete,blockConcreteCyan",""
"chisel:concrete_gray",0,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",1,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",2,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",3,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",4,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",5,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",6,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",7,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",8,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",9,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",10,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",11,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",12,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",13,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",14,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray",15,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",0,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",1,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",2,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",3,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",4,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",5,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",6,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",7,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",8,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",9,"Gray Concrete","blockConcrete,blockConcreteGray",""
"chisel:concrete_gray1",10,"Gray Concrete","blockConcrete,blockConcreteGray",""
